	subject_id	predicate_id	object_id	subject	object	predicate	value
437	http://purl.obolibrary.org/obo/MMO_0000685	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000102	confocal microscopy	light microscopy assay	subClassOf	1
438	http://purl.obolibrary.org/obo/CHMO_0000073	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000068	scanning electron microscopy	electron microscopy	subClassOf	1
439	http://purl.obolibrary.org/obo/CHMO_0000080	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000068	transmission electron microscopy	electron microscopy	subClassOf	1
440	http://purl.obolibrary.org/obo/CHMO_0000087	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000102	fluorescence microscopy	optical microscopy	subClassOf	1
441	http://purl.obolibrary.org/obo/CHMO_0000087	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000102	fluorescence microscopy	light microscopy assay	subClassOf	1
442	http://purl.obolibrary.org/obo/CHMO_0000087	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000102	fluorescence microscopy assay	optical microscopy	subClassOf	1
443	http://purl.obolibrary.org/obo/CHMO_0000087	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000102	fluorescence microscopy assay	light microscopy assay	subClassOf	1
452	http://www.bioassayontology.org/bao#BAO_0002282	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000575	computer simulation method	computational method	subClassOf	1
456	http://www.bioassayontology.org/bao#BAO_0002286	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002284	CHARMM force field simulation	classical force field simulation	subClassOf	1
457	http://www.bioassayontology.org/bao#BAO_0002286	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002398	CHARMM force field simulation	force field based scoring function	subClassOf	1
491	http://www.bioassayontology.org/bao#BAO_0010270	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000441	PD biomarker assay	bioassay	subClassOf	1
499	http://purl.obolibrary.org/obo/OBI_0001149	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002431	gene knock in	gene expression modulation method	subClassOf	1
500	http://purl.obolibrary.org/obo/OBI_0002625	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002431	gene knockdown	gene expression modulation method	subClassOf	1
502	http://www.bioassayontology.org/bao#BAO_0002439	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0002625	gene knockdown by antisense RNA	gene knockdown	subClassOf	1
503	http://purl.obolibrary.org/obo/MMO_0000660	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002447	serial analysis of gene expression assay	nucleic acid sequencing method	subClassOf	1
505	http://www.bioassayontology.org/bao#BAO_0002434	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0002625	gene knockdown by RNA interference	gene knockdown	subClassOf	1
509	http://www.bioassayontology.org/bao#BAO_0002785	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000441	gene expression assay	bioassay	subClassOf	1
514	http://www.bioassayontology.org/bao#BAO_0002018	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	xMap kit	assay kit	subClassOf	1
518	http://www.bioassayontology.org/bao#BAO_0003092	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	Calcium Assay Kit	assay kit	subClassOf	1
519	http://www.bioassayontology.org/bao#BAO_0003090	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	HTRF KinEASE	assay kit	subClassOf	1
520	http://www.bioassayontology.org/bao#BAO_0003091	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	Fluo-4 Calcium Assay Kit	assay kit	subClassOf	1
521	http://www.bioassayontology.org/bao#BAO_0000216	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	steadylite HTS Reagent	assay kit	subClassOf	1
522	http://www.bioassayontology.org/bao#BAO_0002502	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000999	antibody-based separation method	separation method	subClassOf	1
523	http://purl.obolibrary.org/obo/CHMO_0000999	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002429	separation method	assay supporting method	subClassOf	1
524	http://www.bioassayontology.org/bao#BAO_0002509	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000999	cell separation method	separation method	subClassOf	1
527	http://www.bioassayontology.org/bao#BAO_0002501	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000999	affinity selection	separation method	subClassOf	1
530	http://purl.obolibrary.org/obo/MMO_0000682	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002502	immunoprecipitation	antibody-based separation method	subClassOf	1
543	http://purl.obolibrary.org/obo/OBI_0000716	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0010032	ChIP-seq assay	targeted epigenetic assay	subClassOf	1
548	http://www.bioassayontology.org/bao#BAO_0010031	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000441	epigenetic assay	bioassay	subClassOf	1
549	http://purl.obolibrary.org/obo/OBI_0000748	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0010036	bisulfite sequencing assay	epigenetic profiling assay	subClassOf	1
554	http://www.bioassayontology.org/bao#BAO_0010139	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000441	drug excretion assay	bioassay	subClassOf	1
560	http://purl.obolibrary.org/obo/OBI_0000415	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002450	polymerase chain reaction	nucleic acid amplification method	subClassOf	1
561	http://purl.obolibrary.org/obo/OBI_0000552	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000415	reverse transcription PCR	polymerase chain reaction	subClassOf	1
562	http://purl.obolibrary.org/obo/OBI_0000552	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000415	reverse transcribed polymerase chain reaction	polymerase chain reaction	subClassOf	1
563	http://www.bioassayontology.org/bao#BAO_0002084	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000415	real-time PCR 	polymerase chain reaction	subClassOf	1
564	http://www.bioassayontology.org/bao#BAO_0002188	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000441	drug interaction assay	bioassay	subClassOf	1
565	http://www.bioassayontology.org/bao#BAO_0002188	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002533	drug interaction assay	safety pharmacology assay	subClassOf	1
566	http://www.bioassayontology.org/bao#BAO_0002189	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000441	toxicity assay	bioassay	subClassOf	1
567	http://www.bioassayontology.org/bao#BAO_0002183	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000441	pharmacodynamic assay	bioassay	subClassOf	1
568	http://www.bioassayontology.org/bao#BAO_0002182	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000441	pharmacokinetic assay	bioassay	subClassOf	1
570	http://www.bioassayontology.org/bao#BAO_0002181	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000441	oxidative phosphorylation assay	bioassay	subClassOf	1
571	http://www.bioassayontology.org/bao#BAO_0002393	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002373	molecular docking by scoring function	molecular docking	subClassOf	1
582	http://www.bioassayontology.org/bao#BAO_0010253	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000503	T-cell activation assay	cell proliferation assay	subClassOf	1
584	http://www.bioassayontology.org/bao#BAO_0010250	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001146	cell binding assay	binding assay	subClassOf	1
585	http://purl.obolibrary.org/obo/MMO_0000642	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000441	protein expression assay	bioassay	subClassOf	1
604	http://www.bioassayontology.org/bao#BAO_0002230	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002228	matching molecular models obtained from theory	structure alignment	subClassOf	1
605	http://www.bioassayontology.org/bao#BAO_0002235	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002245	DIALIGN sequence alignment	multiple sequence alignment	subClassOf	1
606	http://www.bioassayontology.org/bao#BAO_0002235	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002233	DIALIGN sequence alignment	global sequence alignment	subClassOf	1
608	http://www.bioassayontology.org/bao#BAO_0002232	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0002567	sequence alignment by method	sequence alignment	subClassOf	1
610	http://purl.obolibrary.org/obo/OBI_0002567	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002095	sequence alignment	bioinformatics method	subClassOf	1
615	http://www.bioassayontology.org/bao#BAO_0002977	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	Cellomics Caspase9 Activation Kit	assay kit	subClassOf	1
616	http://www.bioassayontology.org/bao#BAO_0002976	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	Cellomics Caspase3 Activation Kit	assay kit	subClassOf	1
617	http://www.bioassayontology.org/bao#BAO_0002974	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	Cellomics Beta-Catenin Activation Kit	assay kit	subClassOf	1
618	http://www.bioassayontology.org/bao#BAO_0002975	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	Cellomics BrdU and Ki67 Cell Proliferation Kit	assay kit	subClassOf	1
619	http://www.bioassayontology.org/bao#BAO_0002978	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	Cellomics Cell Motility Kit	assay kit	subClassOf	1
620	http://www.bioassayontology.org/bao#BAO_0002979	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	Cellomics Cell Viability Kit	assay kit	subClassOf	1
631	http://purl.obolibrary.org/obo/NCIT_C19425	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000441	Migration Assay	bioassay	subClassOf	1
641	http://www.bioassayontology.org/bao#BAO_0003076	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	PolarScreen Competitor Assay Kit	assay kit	subClassOf	1
642	http://www.bioassayontology.org/bao#BAO_0003077	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	HitHunter Calcium No WashPLUS Assay Kit	assay kit	subClassOf	1
643	http://www.bioassayontology.org/bao#BAO_0003078	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	HitHunter cAMP Assay Kit	assay kit	subClassOf	1
644	http://www.bioassayontology.org/bao#BAO_0003079	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	AlphaScreen Phosphotyrosine Assay Kit	assay kit	subClassOf	1
645	http://www.bioassayontology.org/bao#BAO_0000394	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001146	protein-nucleotide interaction assay	binding assay	subClassOf	1
656	http://www.bioassayontology.org/bao#BAO_0140022	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	Human Cytochrome c ELISA (R&D Systems)	assay kit	subClassOf	1
657	http://www.bioassayontology.org/bao#BAO_0140027	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	ToxiLight BioAssay Kit (Lonza)	assay kit	subClassOf	1
658	http://www.bioassayontology.org/bao#BAO_0140023	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	OptEIA human IL-2 ELISA (BD Biosciences)	assay kit	subClassOf	1
659	http://www.bioassayontology.org/bao#BAO_0140020	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	Alpha Screen Assay Kit (PerkinElmer)	assay kit	subClassOf	1
660	http://www.bioassayontology.org/bao#BAO_0140028	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	TransAM Kit for NF-kB Family (Active Motif) 	assay kit	subClassOf	1
661	http://www.bioassayontology.org/bao#BAO_0140025	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	Polar Screen PPARg Competitor Assay, Green (Invitrogen)	assay kit	subClassOf	1
662	http://www.bioassayontology.org/bao#BAO_0140024	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	TRANSCREENER ADP2 FP Kinase Assay (BellBrook Labs)	assay kit	subClassOf	1
663	http://www.bioassayontology.org/bao#BAO_0140026	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	QUANTI-Blue (InvivoGen)	assay kit	subClassOf	1
664	http://www.bioassayontology.org/bao#BAO_0140029	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	TRANSCREENER AMP2/GMP2 FP Assay (BellBrook Labs)	assay kit	subClassOf	1
665	http://www.bioassayontology.org/bao#BAO_0000908	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	Fluo-8 No Wash Calcium Assay Kit	assay kit	subClassOf	1
674	http://www.bioassayontology.org/bao#BAO_0010044	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000441	targeted transcriptional assay	bioassay	subClassOf	1
676	http://purl.obolibrary.org/obo/OBI_0400147	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002995	microarray	transcriptional profiling assay	subClassOf	1
679	http://www.bioassayontology.org/bao#BAO_0010040	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000441	metabolomic assay	bioassay	subClassOf	1
681	http://purl.obolibrary.org/obo/MMO_0000441	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0003112	bioassay	assay bioassay component	subClassOf	1
682	http://www.bioassayontology.org/bao#BAO_0002335	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000575	statistical method	computational method	subClassOf	1
691	http://purl.obolibrary.org/obo/OBI_0500016	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002336	fractional factorial design	experimental design method	subClassOf	1
695	http://www.bioassayontology.org/bao#BAO_0002362	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0200080	Cytoscape network analysis	network analysis	subClassOf	1
699	http://www.bioassayontology.org/bao#BAO_0002364	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000575	virtual screening	computational method	subClassOf	1
701	http://purl.obolibrary.org/obo/OBI_0200080	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002353	network analysis	pathway analysis by method	subClassOf	1
708	http://purl.obolibrary.org/obo/CHMO_0000683	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000427	isothermal titration calorimetry	label free method	subClassOf	1
724	http://purl.obolibrary.org/obo/MMO_0000759	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000657	autoradiography	radiometry method	subClassOf	1
726	http://purl.obolibrary.org/obo/CHMO_0000067	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000452	microscopy	imaging method	subClassOf	1
727	http://purl.obolibrary.org/obo/MMO_0000127	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000452	tomography	imaging method	subClassOf	1
729	http://www.bioassayontology.org/bao#BAO_0002229	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002228	distance matrix alignment	structure alignment	subClassOf	1
731	http://www.bioassayontology.org/bao#BAO_0002228	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002216	structure alignment	3D structure prediction	subClassOf	1
739	http://www.bioassayontology.org/bao#BAO_0002728	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	Vybrant MTT Cell Proliferation Assay Kit	assay kit	subClassOf	1
740	http://www.bioassayontology.org/bao#BAO_0002727	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	ELISA cAMP Competition Assay using cAMP-Screen Direct System	assay kit	subClassOf	1
